19, 3406, REJ, RECORTE JAMON, 38, 0.5
8, 721, ZADFG, ADOBERA FUNDIR GUTIERREZ, 117, 1.816
8, 721, ACOG, ACEITE OLIVA GALON 5L, 365, 1
8, 721, HUC, PRECIO HC, 24.5, 11.5
8, 721, TOD, TOSTADA DESHIDRATADA IMPERIAL 22PZ, 13.5, 4
9, 1034, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105, 105, 2.112
9, 1034, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
9, 1034, EXQAD, EXHIBIDOR QUESO AMARILLO DAISY, 93, 1
9, 1034, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 1
9, 1034, YAMT, YAKULT 1/2 TIRA (15PZ) MEDIA, 99, 1
9, 1034, CRIO, CREMA IMPERIAL ORO, 59, 6
9, 1034, JAR, JAMON AMERICANO RIOJA (PRO), 71, 6
8, 689, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO), 79.5, 2
8, 689, JAPT, JAMON PAVO IMPERIAL TRADICIONAL, 79, 1
19, 3220, SAFC2, SALCHICHA FRANKFORT CORONA 2.25KG, 115, 4
19, 3220, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 2
19, 3220, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
15, 2432, GEIL, GELATINA MOSAICO IMPERIAL VASO CHICO, 10.5, 15
9, 1131, CAPKK, CABEZA PREPARADA KOWI 1KG, 135, 1
9, 1131, SAVA, SALCHICHA VIENA AROOS 1K PAQUETE CHICO, 39, 1
9, 1131, CASVCH, CATSUP STAR VALUE 950GR CHICO, 19, 1
9, 1131, MASVCH, MAYONESA STAR VALUE 950GR CHICO AZUL, 42, 1
9, 1131, CAH, CARTERA HUEVO , 53, 1
9, 1131, CRP, CREMA PURA, 22, 1
9, 1131, JAAR, JAMON AMERICANO ROS, 70, 0.5
6, 78, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89, 89, 3.025
6, 78, CRL4, CREMA LALA 4L CUBETA  (PRO), 219, 1
6, 78, SAPZA, SALCHICHA PAVO ANY 2.7KG (PRO), 97, 1
6, 78, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 2.35
6, 78, JAEA, JAMON ESPALDILLA AROOS (PRO), 42, 2
19, 3240, TONI, TOSTADA NORMAL IMPERIAL 20PZ, 11.5, 3
9, 1103, REIO, REQUESON IMPERIAL ORO 47, 47, 0.38
9, 1103, SAVCM, SALCHICHA VIENA CORONA 1/2KG, 37, 1
9, 1103, TOVP, ENVASE VACIO 3 PESOS, 3, 1
9, 1103, ADSV, ADEREZO STAR VALUE 3.52KG, 112, 1
9, 1103, PITA3C, PINA EN TROZOS ASTRA 3KG , 115, 1
9, 1103, CRIO, CREMA IMPERIAL ORO, 59, 0.5
9, 1103, JAAR, JAMON AMERICANO ROS, 70, 0.5
9, 1139, CHN, CHULETA NAYAR 91, 91, 8.24
9, 1139, CAPKK, CABEZA PREPARADA KOWI 1KG, 135, 1
9, 1139, CUP1, CUERITOS PICADOS IMPERIAL 1KG, 17.5, 1
9, 1139, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 2
9, 1139, PH9, PHILADELPHIA 90GR, 19, 4
9, 1139, SAPF2, SALCHICHA PAVO FUD 2.7KG, 129, 2
9, 1139, TON, TOCINO NAYAR, 113, 4
9, 1139, YOM, YOGURT YOPLAIT 1/2  , 19, 4
9, 1139, QUC2M, QUESO COTIJA FRESCO 2 MOLIDO 79, 79, 1
7, 598, LEEC360, LECHE EVAPORADA CLAVEL 360GR, 19.5, 6
6, 236, JAPCPP, JAMON PIERNA CORONA PIEZA 166, 885, 1
8, 855, ADFOM, ADOBERA FUNDIR IMPERIAL ORO 1/2KG 109, 54.5, 1
8, 855, QUPCB, QUESO PANELA ORO 85 (PRO), 55, 1
6, 163, CRIO, CREMA IMPERIAL ORO, 59, 0.5
16, 2775, CRE, CREMA EXTRA, 34, 2
7, 597, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 14
7, 597, CUE1, CUERITOS ENTEROS IMPERIAL 1KG, 17.5, 2
7, 597, QUM, QUESO MOLIDO MONARCA (PRO), 79, 0.5
7, 597, TR1, TROMPAS IMPERIAL, 53, 2
7, 597, CAH, CARTERA HUEVO , 53, 1
10, 1217, SASA1, SALCHICHA SAN ANTONIO 1KG CHICA, 46, 1
15, 2463, QUOIM, QUESO OAXACA IMPERIAL 1/2KG 89, 44.5, 1
7, 367, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 1.09
7, 367, QU, QUESO PANELA IMPERIAL 69, 45, 1.11
7, 367, QUPCB, QUESO PANELA ORO 85 (PRO), 55, 1
7, 367, PAFC, PAPAS FRANCESA IMPERIAL 2.5KG, 119, 1
7, 367, PEBP, PECHUGA BONELESS POLLO KILO, 129, 1
7, 367, SAPR2, SALCHICHA PAVO ROS 2.5KG, 117, 1
7, 367, QUC2, QUESO COTIJA FRESCO 2 TROZO 79, 79, 0.63
7, 367, CRCCHORRO, CREMA IMPERIAL              , 44, 1
6, 230, QUAMM, ADOBERA FUNDIR MOY 1/2KG 142, 71, 1
6, 230, QUAM, ADOBERA FUNDIR MOY 1/4KG 142, 35.5, 1.91
6, 230, CHCI, CHULETA IMPERIAL 88, 88, 1.03
6, 230, CUP1, CUERITOS PICADOS IMPERIAL 1KG, 17.5, 1
6, 230, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
6, 230, PRQAV, PROMO QUESO AMARILLO VILLITA (3PZ), 69, 1
6, 230, YAMT, YAKULT 1/2 TIRA (15PZ) MEDIA, 99, 1
6, 230, JAAR, JAMON AMERICANO ROS, 70, 2
6, 230, JAPA, JAMON PAVO ANDALUCIA, 74, 2
6, 230, JPA, JAMON PIERNA ANDALUCIA, 89, 1
6, 77, LO, LONGANIZA IMPERIAL ASAR 58, 58, 2.062
6, 77, QUOSM, QUESO OAXACA SAN MIGUEL 1KG (PRO) 136, 136, 4
12, 1455, TOIS, TOTOPOS IMPERIAL 260GR, 15.5, 2
15, 2372, JAPF, JAMON PIERNA IMPERIAL FUD, 95, 0.5
14, 1980, LO, LONGANIZA IMPERIAL ASAR 58, 58, 1.995
14, 1980, QUOSMM, QUESO OAXACA SAN MIGUEL 1/2K (PRO) 136, 68, 4
14, 1980, QUOSMM, QUESO OAXACA SAN MIGUEL 1/2K (PRO) 136, 68, 4
8, 668, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
8, 668, SAPSAC, SALCHICHA PAVO SAN ANTONIO 2KG CHICA, 80.5, 3
8, 668, CRCCHORRO, CREMA IMPERIAL              , 44, 1
16, 2677, QUGA1, QUESO GOUDA ACOMODADO (PRO) 149, 149, 0.5
16, 2677, TOEIP, TOCINO ESPECIAL IMPERIAL 122 , 122, 2
19, 3339, BEY242, BEBER YOPLAIT 220ML, 8.5, 8
19, 3339, QUMC, QUESO MANCHEGO CAPIS 400GR, 37, 1
19, 3339, YOGL1, YOGURT GRIEGO SIN AZUCAR 1KG VERDE, 67, 2
7, 386, MIP, MINI PIZZA IMPERIAL, 16.5, 3
7, 386, QUCE, QUESO CUBICADO ECONOMICO PIZZERO , 76, 12
7, 386, TOI, TOCINO IMPERIAL , 112, 3
7, 386, MOP3, MOLE PROVINCIANO 3KG, 194, 1
7, 386, QUPF, QUESO PUERCO FUD , 107, 1
5, 10426, MABI, MAIZ POZOLERO BLANCO IMPERIAL, 24, 8
5, 10426, QUCIM, QUESO CUBICADO IMPERIAL MAYOREO, 91, 10
5, 10426, TOI, TOCINO IMPERIAL , 112, 2
5, 10426, CAYG, CATSUP YOLI GALON, 70, 2
5, 10426, MIIC5, MIEL IMPERIAL 5KG, 169, 1
14, 2140, REZ, REQUESON ORDENA (PRO) 43, 43, 25
6, 123, ADMO2, ADOBERA MESA ORO 2KG (PRO)105, 210, 1.188
6, 123, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69, 69, 0.94
6, 123, MAY1, MARGARINA YURECUARO 1KG, 54.5, 5
6, 123, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG, 137.5, 2
6, 123, CAIC, CAJETA IMPERIAL 1/4 300GR, 15, 5
6, 123, CAH, CARTERA HUEVO , 56, 3
6, 123, CREM, CREMA EXTRA MAYOREO, 33, 13
6, 123, JAYR, JAMON YORK RIOJA (PRO), 101.5, 0.5
14, 2152, SABZ, SALSA BBQ ZAFRAN 4KG, 199, 1
13, 1698, QUAM, ADOBERA FUNDIR MOY 1/4KG 142, 35.5, 8
13, 1698, ADFS, ADOBERA FUNDIR SANDRITA 1/4KG 165, 41.25, 6
13, 1698, SAV3, SALCHICHA VIVA 3KG, 113, 1
13, 1698, TON, TOCINO NAYAR, 113, 1.5
15, 2326, CRBLC, CREMA BATIDA LYNCOTT LATA 198GR (12PZ), 744, 1
15, 2326, GOIB3, QUESO GOUDA IMPERIAL BARRA 3KG 134, 408, 3.9033333333333338
15, 2326, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 12
15, 2326, CRBTC, CREMA BATIR TOP CREAM 2KG (4PZ), 474, 2
15, 2326, CUE1M, CUERITOS ENTEROS 1KG MAYOREO, 17, 20
15, 2326, NUP, NUGGETS POLLO IMPERIAL, 57, 2
15, 2326, PAGB, PAPAS GAJO 2.3KG BOLSA, 135, 1
15, 2326, QUCN200, QUESO CHEDDAR NAVARRO 200GR, 38.5, 10
15, 2326, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA (PRO), 390, 1
15, 2326, ATM, ATE MEMBRILLO IMPERIAL 39, 39, 3.705
15, 2326, CALC, CAJETA LUPERCIO 5KG (PRO), 229, 2
15, 2326, CRPC, CREMA PURA CUBETA 18KG, 390, 2
15, 2326, MAG13, MANTECA GRANDE 14KG BRUTO, 565, 1
15, 2326, MECU, MERMELADA IMPERIAL 5KG CUBETA CHICA, 145, 1
15, 2326, SARPP, SALAMI ORDEÑA (PRO) PIEZA 80.5, 80.5, 5
19, 3293, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105, 105, 1
19, 3293, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122, 122, 1.99
19, 3293, MAD1, MARGARINA DELICIA 1KG KILO, 49, 3
19, 3293, CHRC3, CHILES RAJAS CAREY 3KG, 98, 1
19, 3293, TOHTRR, TORTILLA HARINA TIA ROSA 22PZ ROJA, 35, 2
19, 3293, CRIO, CREMA IMPERIAL ORO, 59, 1
5, 10594, ADFOM, ADOBERA FUNDIR IMPERIAL ORO 1/2KG 109, 54.5, 1
5, 10594, SAPZA, SALCHICHA PAVO ANY 2.7KG (PRO), 97, 1
5, 10594, SAP, SALCHICHA PAVO SALCHIRICA 2.5KG, 100, 1
5, 10594, CRE, CREMA EXTRA, 34, 1
5, 10510, MAIB, QUESO MANCHEGO IMPERIAL BARRA 4KG 134, 524, 1
5, 10510, PRQAF, PROMO QUESO AMARILLO FUD (3PZ), 96, 1
5, 10510, CHM4, CHAMOY MEGA 4.1KG, 61, 2
5, 10510, TOHIR, TORTILLA HARINA IMPERIAL 8PZ, 12.5, 5
5, 10510, CAICU, CATSUP IMPERIAL 5KG CUBETA CHICA, 69, 1
5, 10510, CRZP, CREMA ORDEÑA (PRO), 29, 5
14, 2063, QUBV, QUESO BLANCO VILLITA , 24, 1
14, 2063, CHPMC800, CHILE PIMIENTO MORRON CORINA 800GR, 48, 1
14, 2063, PACI, PAN BARRA CASERO IMPERIAL, 50, 1
14, 2063, JAAR, JAMON AMERICANO ROS, 70, 0.5
5, 10634, JPA, JAMON PIERNA ANDALUCIA, 89, 2
16, 2886, QUPC1, CUERITOS PICADOS CASTAÑEDA 1KG (PRO), 21, 2
16, 2886, QUMO, QUESO MOLIDO ORDENA (PRO) , 44.5, 3
16, 2886, QUN1, QUESO PARA NACHOS SABINO 1KG, 24, 2
16, 2886, SAYM, SALCHICHA HOT DOG YOSSI (PRO), 87, 2
16, 2886, YOGN1, YOGURT GRIEGO NATURAL 1KG AZUL, 57, 3
16, 2886, CARBO, CHILES CAREY RODAJAS 3KG BOLSA, 75, 1
16, 2886, DU800, DURAZNO 800GR, 46, 4
16, 2886, LENG, LECHERA NESTLE GRANEL (PRO), 59, 2
16, 2886, QUC2M, QUESO COTIJA FRESCO 2 MOLIDO 79, 79, 1
16, 2886, CRE, CREMA EXTRA, 34, 5
5, 10601, ADF1, ADOBERA FUNDIR IMPERIAL 1KG 93, 93, 1.04
5, 10601, CHR, CHORIZO RANCHERO FREIR 46, 46, 2.045
5, 10601, SASM3, SALCHICHA SAN MILLAN 3KG, 101, 1
5, 10601, TONIC, TOSTADA NORMAL IMPERIAL CAJA (15PZ), 165, 1
5, 10601, CRCCHORRO, CREMA IMPERIAL              , 44, 1
19, 3399, COK, CONDIMIX KNORR 1KG BOLSA, 73, 4
14, 2117, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105, 105, 5.22
14, 2117, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 134, 33.5, 12
14, 2117, JAR, JAMON AMERICANO RIOJA (PRO), 71, 15
7, 369, COL380, COTTAGE LYNCOTT 380GR, 49, 1
7, 369, MIP1, MIEL PURA IMPERIAL .750 APROX, 75, 1
7, 369, HUC, PRECIO HC, 24.5, 11.6
7, 369, CRCCHORRO, CREMA IMPERIAL              , 44, 1
7, 369, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
7, 369, REJ, RECORTE JAMON, 38, 0.5
9, 1111, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105, 105, 1.09
9, 1111, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 134, 134, 5
9, 1111, REZ, REQUESON ORDENA (PRO) 43, 43, 1.43
9, 1111, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
9, 1111, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129, 129, 0.93
9, 1111, LEEC1, LECHE EVAPORADA CLAVEL 1KG, 49.5, 1
9, 1111, CRP, CREMA PURA, 22, 6
9, 1111, JPA, JAMON PIERNA ANDALUCIA, 89, 0.25
9, 1111, ACC20, ACEITE CRISTAL 20L BIDON, 889, 1
5, 10606, SAVZC1, SALCHICHA VIENA CAPIS 1KG (PRO), 57.5, 1
5, 10606, HUCA, CAJA HUEVO (360PZ) 29, 586.5, 11.45
5, 10606, CRCCHORRO, CREMA IMPERIAL              , 44, 1
12, 1440, QUCIMA, QUESO ASADERO CHELITA  1KG, 89, 2
12, 1440, EM1, CATSUP EMBASA 1KG, 23, 1
12, 1440, QUAV, QUESO AMARILLO VILLITA 175GR, 24, 2
12, 1440, CARA, CARNE RES AMPARITO 1KG, 62, 1
12, 1440, CAH, CARTERA HUEVO , 58, 3
12, 1440, PABS, PAN BIMBOLLO SUPER 12PZ GRANDE, 66, 1
15, 2504, VAY125, VASO YOPLAIT 125GR, 7, 5
7, 405, PARRILLA, PARRILLADA IMPERIAL, 70, 0.5
13, 1793, CAH, CARTERA HUEVO , 60, 3
13, 1793, MAM34MMK, MAYONESA MCCORMICK 3.4KG, 277, 1
14, 2107, QUAFG, QUESO AMARILLO FRANJA GRANEL, 52, 0.25
14, 2107, QUM, QUESO MOLIDO MONARCA (PRO), 79, 0.25
14, 2107, CRZP, CREMA ORDEÑA (PRO), 29, 0.25
14, 2107, SARPR, SALAMI ORDEÑA (PRO) REBANADO , 82.5, 0.25
17, 2906, QUOIC, QUESO OAXACA IMPERIAL 1KG 89, 89, 2.39
17, 2906, CARB, CHILES CAREY RAJAS 3KG BOLSA, 75, 2
17, 2906, LOCK, LOMO CERDO KOWI AHUMADO (REBANADO), 169, 1
17, 2906, QUAFE, QUESO AMARILLO FRANJA 1.80KG EXHIBIDOR, 91, 2
17, 2906, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
17, 2906, CAH, CARTERA HUEVO , 60, 2
17, 2906, CAT4, CATSUP TITA 4.5KG, 89, 1
17, 2906, JAPSRA, JAMON PIERNA SAN RAFAEL , 119, 3
15, 2355, CHRCAO, CHILES RAJAS CUBETA CASTAÑEDA (PRO), 309, 1
17, 2967, MAD1, MARGARINA DELICIA 1KG KILO, 49, 3
17, 2967, MAD90C, MARGARINA DELICIA 90GR (96PZ) CAJA, 615, 2
17, 2967, ACC5, ACEITE CRISTAL 5L, 234, 1
17, 2967, MAM34MMK, MAYONESA MCCORMICK 3.4KG, 277, 1
17, 2967, JAEA, JAMON ESPALDILLA AROOS (PRO), 44, 23.9
17, 2967, EM1C, CATSUP EMBASA 1KG (12PZ), 269, 1
17, 2967, CAR19, CATSUP RICA 19KG CUBETA, 340, 2
7, 523, LEI24, LECHERA IMPERIAL 24KG CUBETA GRANDE, 1155, 1
16, 2753, SAP225, SALSA EL PATO 225GR, 10, 12
16, 2753, MAPC3, MAIZ POZOLERO EL MEXICANO  3KG, 62, 4
16, 2753, MAPC3C, MAIZ POZOLERO EL MEXICANO  3KG (6PZ), 359, 1
7, 477, PARRILLA, PARRILLADA IMPERIAL, 70, 0.5
8, 771, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA (PRO), 390, 1
14, 2191, MARC, MANGO REBANDO 800GR (PRO), 36, 2
14, 2191, ADRB, ADEREZO RANCH BISTRO CULINARY, 229, 1
14, 2191, SAPAHBC, SALSA ALITAS BUFALO HOTBULL 3.78 (4PZ), 620, 1
5, 10603, YOYMC, YOGURT YOPLAIT 4KG CUBETA MAYOREO, 108, 78
5, 10603, CREM, CREMA EXTRA MAYOREO, 33, 12
16, 2754, CUP1, CUERITOS PICADOS IMPERIAL 1KG, 17.5, 1
16, 2754, QUCI, QUESO MOZZARELLA CUBICADO IMPERIAL, 93, 2
16, 2754, SAV1, SALCHICHA VIVA GRANEL, 35, 2
16, 2754, PAFI, PAPAS FRITAS IMPERIAL MAYOREO, 13.5, 10
16, 2754, CRIO, CREMA IMPERIAL ORO, 59, 1
16, 2754, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
17, 3026, ADFOM, ADOBERA FUNDIR IMPERIAL ORO 1/2KG 109, 54.5, 1
17, 3026, CAH, CARTERA HUEVO , 60, 0.5
6, 57, YAT, YAKULT TIRA (30PZ) COMPLETA, 198, 1
16, 2615, ADMO2, ADOBERA MESA ORO 2KG (PRO)105, 210, 3.08
16, 2615, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 134, 33.5, 16
16, 2615, JAAP, JAMON PIERNA ANDALUCIA PIEZA 87, 454, 1
16, 2615, QUOSMC, QUESO OAXACA SAN MIGUEL 1/4K (PRO) 136, 34, 8
16, 2615, YOLY1, YOGURT LIGHT YOPLAIT 1KG, 34, 1
16, 2615, YOK, YOGURT YOPLAIT 1KG, 29.5, 4
16, 2615, CRIO, CREMA IMPERIAL ORO, 59, 12
16, 2757, MAD1, MARGARINA DELICIA 1KG KILO, 49, 2
16, 2757, CAPI, CARNE HAMBURGUESA POLLO IMPERIAL, 59, 2
16, 2757, CARIH1, CARNE HAMBURGUESA RES IMPERIAL, 59, 3
16, 2757, PABI, PAN BOLLO IMPERIAL 8PZ, 44, 4
9, 1097, GOIB, QUESO GOUDA IMPERIAL 134, 134, 1
9, 1097, DEQUI, DEDOS QUESO IMPERIAL, 99, 2
9, 1097, PEBP, PECHUGA BONELESS POLLO KILO, 129, 2
9, 1097, PABBG, PAN BLANCO BIMBO GRANDE, 41, 2
9, 1097, TC6, TONICOL 600ML (12PZ), 183, 1
15, 2527, MAD1, MARGARINA DELICIA 1KG KILO, 49, 1
15, 2527, MIP, MINI PIZZA IMPERIAL, 16.5, 4
15, 2527, MOB950, MOSTAZA YOLI IKG, 25, 1
15, 2527, CRCCHORRO, CREMA IMPERIAL              , 44, 1
15, 2527, JAPCPR, JAMON PIERNA CAPIS (PRO), 99, 0.25
17, 2955, CAH, CARTERA HUEVO , 60, 1
6, 305, PH2C, PHILADELPHIA 1.9KG (6PZ) CAJA, 1662, 2
5, 14, YOKC, YOGURT YOPLAIT 1KG (6PZ) CAJA , 177, 2
15, 2308, CRP, CREMA PURA, 22, 3
15, 2308, REJ, RECORTE JAMON, 38, 2.5
7, 410, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 134, 134, 2.98
7, 410, CRBLK, CREMA PARA BATIR LYNCOTT 1L, 87, 3
7, 410, CUE1, CUERITOS ENTEROS IMPERIAL 1KG, 17.5, 10
7, 410, SAPR2, SALCHICHA PAVO ROS 2.5KG, 117, 1
13, 1679, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69, 69, 1.225
13, 1679, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO, 121, 1
13, 1679, JAR, JAMON AMERICANO RIOJA (PRO), 71, 1
13, 1679, ACC20, ACEITE CRISTAL 20L BIDON, 889, 1
5, 10555, QUM, QUESO MOLIDO MONARCA (PRO), 79, 1
5, 10555, CRCCHORRO, CREMA IMPERIAL              , 44, 2
7, 522, ARRI, ARRACHERA MARINADA IMPERIAL, 84, 5
17, 3000, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 1
17, 2991, QUCB, QUESO CREMA IMPERIAL KILO, 53, 1
17, 2991, SACBG4, SALSA COSTA BRAVA GALON 4L, 72, 1
16, 2698, ZGOI3R, GOUDA IMPERIAL 3KG BARRA (GMI) 129, 129, 117.5
16, 2698, CHRA, CHORIZO ANDALUCIA RANCHERO 5KG BOLSA , 290, 1
16, 2698, SAV3, SALCHICHA VIVA 3KG, 115, 4
15, 2344, QUM, QUESO MOLIDO MONARCA (PRO), 79, 3
15, 2344, CRE, CREMA EXTRA, 34, 3
15, 2344, CRP, CREMA PURA, 22, 4
6, 59, JAPVVVP, JAMON PAVO AROOS 4KG PIEZA (PRO) 70, 280, 2
6, 59, CUE1, CUERITOS ENTEROS IMPERIAL 1KG, 17.5, 5
6, 59, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 4
6, 59, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO, 121, 1
6, 59, PANP, JAMON PAVO ANDALUCIA EN PIEZAS, 72, 3.785
6, 59, SAPA, SALCHICHA PAVO ANDALUCIA 2.25KG, 100, 3
6, 59, SAAP, SALCHICHA VIENA ANDALUCIA 3KG, 95.5, 10
6, 59, TOI, TOCINO IMPERIAL , 112, 4
6, 59, YAT, YAKULT TIRA (30PZ) COMPLETA, 198, 1
6, 59, REJ, RECORTE JAMON, 38, 0.75
5, 10453, PUTC3C, PURE TOMATE COSTENA 3KG (4PZ) (PRO), 259, 1
17, 2911, MABO, MAIZ POZOLERO BLANCO ORDENA IKG (PRO) , 29.5, 3
17, 2911, MAE90, MANTEQUILLA EUGENIA 90GR BARRITA, 14.5, 2
17, 2911, ADFN400G, QUESO ADOBERA NAVARRO 400GR, 67.5, 2
17, 2911, SAPFG, SALCHICHA PAVO FUD GRANEL, 56, 0.5
17, 2911, YA, YAKULT PIEZAS, 6.6, 6
17, 2911, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 0.585
17, 2911, ATAD140G, ATUN EN AGUA DOLORES 140GR, 19, 2
17, 2911, HOC, HORCHATA 1/4KG /RINDE 2.5L, 15, 2
17, 2911, MAM16, MAYONESA MCCORMICK #16 390GR, 44, 1
17, 2911, VAM250, VAINILLA MOLINA 250ML, 26, 1
17, 2911, CAH, CARTERA HUEVO , 60, 0.5
17, 2911, JAPSRA, JAMON PIERNA SAN RAFAEL , 119, 0.375
15, 2414, CUE1, CUERITOS ENTEROS IMPERIAL 1KG, 17.5, 2
15, 2414, SAVA, SALCHICHA VIENA AROOS 1K PAQUETE CHICO, 39, 2
15, 2414, SAM800, JUGO MAGGI 800ML, 179, 1
10, 1277, CUE1, CUERITOS ENTEROS IMPERIAL 1KG, 17.5, 8
10, 1277, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 3
10, 1277, GEDL, GELATINA DANY LUNCH CAJA (8PZ), 79, 1
10, 1277, PAFCC, PAPAS FRANCESA IMPERIAL 2.5KG (5PZ), 585, 1
10, 1277, PAGB, PAPAS GAJO 2.3KG BOLSA, 135, 2
10, 1277, YOGMMM, YOGURT GRIEGO 1/2 , 30, 4
10, 1277, YOGN1, YOGURT GRIEGO NATURAL 1KG AZUL, 57, 2
10, 1277, CARA, CARNE RES AMPARITO 1KG, 62, 7
13, 1919, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
13, 1919, HUC, PRECIO HC, 28, 47.1
13, 1919, CRCCHORRO, CREMA IMPERIAL              , 44, 5
13, 1919, JPA, JAMON PIERNA ANDALUCIA, 89, 5
6, 252, CRCCHORRO, CREMA IMPERIAL              , 44, 3
10, 1377, MAMG, MAYONESA MCCORMICK A GRANEL (PRO), 82, 1
10, 1377, CRIO, CREMA IMPERIAL ORO, 59, 1
10, 1377, JAPCPR, JAMON PIERNA CAPIS (PRO), 99, 1
10, 1377, QUGA1, QUESO GOUDA ACOMODADO (PRO) 149, 149, 1
8, 870, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 134, 67, 1
8, 870, CHC1, CHORIZO CORONA 1KG, 129, 1
8, 870, SAPR2, SALCHICHA PAVO ROS 2.5KG, 117, 1
8, 870, PARRILLA, PARRILLADA IMPERIAL, 70, 0.5
8, 870, CRIO, CREMA IMPERIAL ORO, 59, 1
8, 870, TOZFR, TOCINO ESPECIAL (PRO) 122, 122, 0.25
8, 814, MA1, MANITAS IMPERIAL, 36, 2
8, 814, REIO, REQUESON IMPERIAL ORO 47, 47, 1
10, 1230, ADC710, ADEREZO CESAR CLEMENTE 710GR, 75, 2
10, 1230, ADR710, ADEREZO RANCH CLEMENTE 710GR, 75, 2
10, 1230, LEEC1, LECHE EVAPORADA CLAVEL 1KG, 49.5, 2
10, 1230, SAPH360, SALSA PASTA HUNTS 360GR CARTON, 22, 6
10, 1230, DUM3, DURAZNO EN MITADES 3KG, 167, 2
8, 727, LEEC1, LECHE EVAPORADA CLAVEL 1KG, 49.5, 4
14, 2159, CHZ, CHORIZO LA CASA (PRO), 72, 0.665
14, 2159, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89, 89, 3.035
14, 2159, REZ, REQUESON ORDENA (PRO) 43, 43, 0.97
14, 2159, QUC2M, QUESO COTIJA FRESCO 2 MOLIDO 79, 79, 2
14, 2159, CRZP, CREMA ORDEÑA (PRO), 29, 2.5
16, 2608, BEY242, BEBER YOPLAIT 220ML, 8.5, 4
8, 860, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69, 69, 1
8, 860, MAD1, MARGARINA DELICIA 1KG KILO, 49, 1
8, 860, ACC5, ACEITE CRISTAL 5L, 234, 1
8, 860, MACH, MANTECA CHICA 3.2KG NETO, 175, 1
8, 860, HUC, PRECIO HC, 24.5, 11.5
8, 860, TONIC, TOSTADA NORMAL IMPERIAL CAJA (15PZ), 165, 1
8, 860, CRCCHORRO, CREMA IMPERIAL              , 44, 3
19, 3297, SAAP, SALCHICHA VIENA ANDALUCIA 3KG, 95.5, 1
19, 3297, CRZP, CREMA ORDEÑA (PRO), 29, 1
9, 1059, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 1.04
9, 1059, REZ, REQUESON ORDENA (PRO) 43, 43, 1.032
9, 1059, CRL4, CREMA LALA 4L CUBETA  (PRO), 219, 1
9, 1059, AST, QUESO ASADERO TRADICIONAL 1KG, 103, 2
9, 1059, QUC1M, QUESO COTIJA SECO 1 MOLIDO 107, 107, 2
12, 1571, CRCMCHORROMAY, CREMA IMPERIAL MAYOREO, 43, 48
5, 10626, ADFC, ADOBERA FUNDIR IMPERIAL 1/4KG 93, 23.25, 4.16
